"case","row_distance","reference_quantile"
557,4.02136997301412,0.945235325225764
558,0.893695239870603,0.946613947703709
559,0.878919096446341,0.947992516589437
560,15.1848879449485,0.94937103334675
561,3.35159862054119,0.950749499434826
562,5.62022431607336,0.952127916308251
563,1.222291866415,0.953506285417045
564,7.47289755533414,0.954884608206694
565,1.57913700860127,0.956262886118185
566,4.55395270163371,0.957641120588029
567,1.51838370106814,0.959019313048295
568,0.547102025386189,0.960397464926641
569,1.00797859686242,0.96177557764634
570,2.32810739392558,0.963153652626309
571,2.18624874481885,0.964531691281142
572,0.917254942846001,0.965909695021135
573,0.875861845382914,0.967287665252317
574,5.16765574944807,0.968665603376475
575,2.60790495813573,0.970043510791185
576,3.75864197777923,0.971421388889841
577,0.41103686942545,0.972799239061678
578,15.2252035422054,0.974177062691806
579,2.30314211848898,0.975554861161229
580,3.11141626012438,0.97693263584688
581,8.56895710760478,0.978310388121645
582,2.14899019770625,0.979688119354387
583,3.44237838789289,0.981065830909975
584,1.46893464155867,0.982443524149314
